1	 11.0568
2	 10.3746
3	 9.87421
4	 8.55403
5	 7.06336
6	 8.11056
7	 6.81841
8	 7.17084
9	 7.75274
10	 7.64254
11	 7.24997
12	 7.34575
13	 8.11852
14	 7.13648
15	 8.7603
16	 8.83582
17	 5.94326
18	 8.14125
19	 8.30294
20	 8.96373
21	 8.47069
22	 8.05876
23	 7.72041
24	 7.95051
25	 7.39231
26	 7.95463
27	 9.54975
28	 7.99348
29	 6.33296
30	 10.5614
31	 7.58541
32	 8.94939
33	 8.91214
34	 9.20032
35	 8.73791
36	 7.4154
37	 8.90998
38	 7.80927
39	 6.54791
40	 10.3642
41	 9.16601
42	 8.24462
43	 8.11844
44	 7.00266
45	 6.85738
46	 9.24403
47	 6.54315
48	 9.16803
49	 8.6162
50	 8.93042
51	 8.56892
52	 8.80196
53	 8.43018
54	 7.88586
55	 7.00261
56	 10.5743
57	 7.55207
58	 8.87491
59	 7.73688
60	 8.86148
61	 8.93098
62	 8.85518
63	 7.83995
64	 10.0495
65	 7.32314
66	 9.57809
67	 8.64359
68	 6.46195
69	 9.27272
70	 10.2215
71	 8.32097
72	 12.531
73	 9.67569
74	 8.57397
75	 8.57083
76	 8.15111
77	 8.14781
78	 8.43392
79	 7.47704
80	 8.08175
81	 6.17622
82	 8.48574
83	 8.84459
84	 7.99224
85	 7.36088
86	 8.72001
87	 7.1804
88	 9.69072
89	 8.5197
90	 6.02933
91	 8.16466
92	 7.16238
93	 9.06335
94	 7.45911
95	 6.97975
96	 8.03119
97	 8.44278
98	 8.75888
99	 10.8058
100	 7.18229
