1	 1028.07
2	 1185.66
3	 1436.12
4	 1964.81
5	 1083.17
6	 1049.91
7	 1825.53
8	 1414.7
9	 2152.3
10	 1651.91
11	 1438.33
12	 1099.53
13	 2102.82
14	 2053.69
15	 772.242
16	 1614.23
17	 1654.49
18	 853.602
19	 1514.59
20	 1393.39
21	 2255.74
22	 1607.65
23	 1666.71
24	 1886.71
25	 1918.74
26	 1329.64
27	 1493.81
28	 1477.69
29	 1314.68
30	 996.919
31	 1910.02
32	 1665.33
33	 1204.51
34	 1567.99
35	 1428.81
36	 1561.5
37	 1096.58
38	 1749.29
39	 1704.63
40	 1310.99
41	 2248.08
42	 2210.72
43	 1206.77
44	 1744.89
45	 1504.25
46	 1756.13
47	 1125.24
48	 1364.22
49	 1449.72
50	 1817.6
51	 1694.5
52	 1319.84
53	 2425.47
54	 1132.24
55	 1081.38
56	 2069.5
57	 1144.5
58	 2169.97
59	 1115.02
60	 2673.7
61	 2090.87
62	 1295.25
63	 1343.33
64	 1007.63
65	 1272.96
66	 1703.59
67	 1469
68	 1501.33
69	 1177.89
70	 1566.76
71	 1094.7
72	 2357.11
73	 1488.53
74	 1940.03
75	 1353.68
76	 1871.83
77	 1659.49
78	 2536.87
79	 1659.82
80	 1959.62
81	 1880.82
82	 1198.21
83	 1161.09
84	 1299.47
85	 1271.66
86	 1306.85
87	 1440.23
88	 1416.8
89	 1822.67
90	 1236.46
91	 1504.63
92	 1381.03
93	 1694.77
94	 2264.86
95	 1850.98
96	 1003.81
97	 1926.88
98	 1156.78
99	 1456.06
100	 1414.4
