	 123.8	 -48.9	   0.8
	 123.8	 -45.6	   0.8
	 123.8	 -42.5	   0.8
	 123.8	 -39.5	   0.8
	 123.8	 -36.6	   0.8
	 123.8	 -33.9	   0.8
	 123.8	 -31.3	   0.8
	 123.8	 -28.8	   0.8
	 123.8	 -26.5	   0.8
	 123.8	 -24.2	   0.8
	 123.8	 -22.1	   0.8
	 123.8	 -20.1	   0.8
	 123.8	 -18.2	   0.8
	 123.8	 -16.3	   0.8
	 123.8	 -14.6	   0.8
	 123.8	 -12.9	   0.8
	 123.8	 -11.3	   0.8
	 123.8	  -9.8	   0.8
	 123.8	  -8.3	   0.8
	 123.8	  -7.0	   0.8
	 123.8	  -5.7	   0.8
	 123.8	  -4.4	   0.8
	 123.8	  -3.2	   0.8
	 123.8	  -2.1	   0.8
	 123.8	  -1.0	   0.8
	 123.8	   0.0	   0.8
	 123.8	   1.0	   0.8
	 123.8	   2.1	   0.8
	 123.8	   3.2	   0.8
	 123.8	   4.4	   0.8
	 123.8	   5.7	   0.8
	 123.8	   7.0	   0.8
	 123.8	   8.3	   0.8
	 123.8	   9.8	   0.8
	 123.8	  11.3	   0.8
	 123.8	  12.9	   0.8
	 123.8	  14.6	   0.8
	 123.8	  16.3	   0.8
	 123.8	  18.2	   0.8
	 123.8	  20.1	   0.8
	 123.8	  22.1	   0.8
	 123.8	  24.2	   0.8
	 123.8	  26.5	   0.8
	 123.8	  28.8	   0.8
	 123.8	  31.3	   0.8
	 123.8	  33.9	   0.8
	 123.8	  36.6	   0.8
	 123.8	  39.5	   0.8
	 123.8	  42.5	   0.8
	 123.8	  45.6	   0.8
	 123.8	  48.9	   0.8
	 128.5	 -48.9	   0.8
	 128.5	 -45.6	   0.8
	 128.5	 -42.5	   0.8
	 128.5	 -39.5	   0.8
	 128.5	 -36.6	   0.8
	 128.5	 -33.9	   0.8
	 128.5	 -31.3	   0.8
	 128.5	 -28.8	   0.8
	 128.5	 -26.5	   0.8
	 128.5	 -24.2	   0.8
	 128.5	 -22.1	   0.8
	 128.5	 -20.1	   0.8
	 128.5	 -18.2	   0.8
	 128.5	 -16.3	   0.8
	 128.5	 -14.6	   0.8
