1	2014.92
2	1383.44
3	1707.47
4	1820.32
5	1763.88
6	1756.29
7	1944.63
8	1791.15
9	1678.83
10	1829.17
11	1577.76
12	1495.07
13	1779.06
14	1681.47
15	1735.7
16	1717.07
17	1949.45
18	1609.13
19	1978.57
20	1617.47
21	1733.67
22	1812.68
23	1634.3
24	1970.54
25	1789.98
26	1635.64
27	1589.14
28	1921.66
29	1883.26
30	1699.14
31	2153
32	1715.19
33	2172.2
34	1703.55
35	1598.48
36	2051.11
37	1723.78
38	1829.46
39	1830.48
40	1630.02
41	1591.79
42	1579.1
43	1795.83
44	2023.26
45	1618.98
46	1735.22
47	1774.8
48	1604.37
49	1752.36
50	1696.76
51	1674.22
52	1798.06
53	1990.81
54	2002.87
55	1660.15
56	1852.96
57	1839.79
58	1801.42
59	1530.86
60	1665.3
61	1810.91
62	1727.33
63	2044.81
64	1551.27
65	1548.55
66	1695.15
67	1730.49
68	1738.52
69	1976.2
70	1795.64
71	1581.1
72	1652.21
73	1685.11
74	1776.59
75	1682.16
76	1765.14
77	1559.07
78	1516.2
79	1856.44
80	1963.76
81	1958.1
82	1817.7
83	1799.42
84	1737.19
85	1808.6
86	1725.66
87	1633.45
88	1926.73
89	1739.7
90	1783.75
91	1821.69
92	1771.31
93	1528.79
94	1806
95	1707.08
96	1896.7
97	1816.05
98	2120.73
99	1926.55
100	1717.71
