1	 15.5108
2	 16.7992
3	 15.0057
4	 15.4655
5	 15.2502
6	 15.1468
7	 13.4541
8	 14.5569
9	 13.2803
10	 17.0892
11	 15.7423
12	 14.3957
13	 13.7788
14	 14.6713
15	 15.6367
16	 13.4624
17	 15.2544
18	 14.4912
19	 14.5715
20	 14.6483
21	 15.4442
22	 15.4136
23	 14.0005
24	 15.523
25	 16.2893
26	 15.7377
27	 13.2728
28	 14.1914
29	 15.6651
30	 14.9075
31	 14.3752
32	 16.0842
33	 14.6083
34	 15.2167
35	 14.3325
36	 13.2285
37	 14.6156
38	 13.4158
39	 15.4304
40	 15.7461
41	 14.1617
42	 15.5504
43	 14.4994
44	 14.1992
45	 14.8429
46	 15.1676
47	 14.108
48	 14.324
49	 12.8768
50	 14.2107
51	 12.6314
52	 15.6011
53	 15.0665
54	 15.2745
55	 14.1196
56	 14.3182
57	 15.3325
58	 14.969
59	 15.8701
60	 13.2267
61	 15.2231
62	 16.1178
63	 14.065
64	 13.8596
65	 14.3066
66	 14.8711
67	 16.2561
68	 15.6401
69	 15.371
70	 14.746
71	 14.9381
72	 13.9809
73	 13.6635
74	 15.1164
75	 16.6589
76	 16.741
77	 14.2327
78	 13.2846
79	 16.3344
80	 15.3048
81	 14.8485
82	 15.3739
83	 14.2243
84	 13.9123
85	 14.1866
86	 14.6644
87	 16.173
88	 13.8956
89	 14.0557
90	 16.2145
91	 14.616
92	 14.0776
93	 14.8363
94	 15.3161
95	 14.3797
96	 14.1908
97	 14.9572
98	 15.8585
99	 14.509
100	 13.0684
