1	 12.1616
2	 20.4379
3	 15.944
4	 16.6772
5	 19.2624
6	 14.2309
7	 16.084
8	 14.9178
9	 15.7289
10	 20.4969
11	 15.3983
12	 20.1001
13	 15.2416
14	 15.5376
15	 16.127
16	 19.4911
17	 15.6254
18	 18.6209
19	 17.0004
20	 14.9713
21	 13.0014
22	 14.7401
23	 14.4357
24	 17.3482
25	 21.9681
26	 12.1185
27	 15.4955
28	 14.7745
29	 18.8408
30	 15.3036
31	 14.8886
32	 16.7806
33	 16.5831
34	 13.8122
35	 22.1513
36	 18.7697
37	 18.5966
38	 14.5425
39	 12.5468
40	 12.4328
41	 14.2681
42	 18.4173
43	 12.8542
44	 11.5784
45	 17.768
46	 12.1507
47	 18.1427
48	 20.0379
49	 16.1974
50	 17.286
51	 13.8937
52	 16.3616
53	 14.5951
54	 15.7168
55	 16.5763
56	 22.185
57	 17.5652
58	 14.7034
59	 17.5143
60	 17.381
61	 17.0491
62	 17.6417
63	 15.9061
64	 15.9633
65	 23.7856
66	 16.0624
67	 12.0315
68	 16.5188
69	 19.4411
70	 12.6739
71	 10.2411
72	 18.1226
73	 12.704
74	 19.4353
75	 13.0664
76	 20.736
77	 19.2657
78	 17.606
79	 15.5787
80	 15.284
81	 11.5668
82	 10.4984
83	 18.5433
84	 15.6847
85	 21.8573
86	 15.3288
87	 24.0814
88	 29.561
89	 15.4385
90	 13.8183
91	 13.8078
92	 17.1098
93	 18.7364
94	 18.3082
95	 15.9082
96	 15.5023
97	 10.8833
98	 10.8308
99	 15.1901
100	 18.0974
