1	 738.229
2	 611.552
3	 613.062
4	 717.185
5	 634.972
6	 387.437
7	 658.443
8	 874.822
9	 919.622
10	 532.845
11	 877.607
12	 378.618
13	 834.211
14	 1158.84
15	 455.646
16	 395.79
17	 787.712
18	 331.068
19	 752.01
20	 758.013
21	 1795.62
22	 1059.64
23	 379.376
24	 745.612
25	 1263.72
26	 612.822
27	 454.555
28	 564.196
29	 565.534
30	 559.993
31	 749.92
32	 891.744
33	 540.419
34	 989.831
35	 383.261
36	 748.451
37	 502.919
38	 961.371
39	 547.95
40	 417.064
41	 1048.22
42	 812.293
43	 457.119
44	 770.662
45	 986.081
46	 740.106
47	 693.04
48	 496.147
49	 728.101
50	 758.825
51	 427.991
52	 730.416
53	 2010.7
54	 554.456
55	 303.433
56	 675.882
57	 632.591
58	 635.482
59	 558.655
60	 1042.39
61	 635.648
62	 545.442
63	 439.461
64	 461.613
65	 391.144
66	 750.936
67	 538.825
68	 541.506
69	 350.272
70	 847.21
71	 390.08
72	 578.987
73	 680.409
74	 666.608
75	 580.62
76	 1079.11
77	 724.592
78	 1908.24
79	 683.302
80	 616.025
81	 947.784
82	 556.5
83	 546.403
84	 809.653
85	 727.763
86	 588.706
87	 731.033
88	 630.854
89	 450.398
90	 401.579
91	 618.949
92	 462.57
93	 695.591
94	 997.41
95	 758.343
96	 225.086
97	 1238.55
98	 410.895
99	 583.955
100	 618.208
