1	 1.47947
2	 1.40365
3	 1.40612
4	 1.47518
5	 1.4227
6	 1.41125
7	 1.41478
8	 1.38414
9	 1.40488
10	 1.39071
11	 1.44419
12	 1.42198
13	 1.47835
14	 1.3875
15	 1.51989
16	 1.45451
17	 1.38469
18	 1.41579
19	 1.42299
20	 1.40797
21	 1.37844
22	 1.43556
23	 1.44797
24	 1.3711
25	 1.39464
26	 1.47311
27	 1.37482
28	 1.47082
29	 1.42636
30	 1.35481
31	 1.42115
32	 1.43441
33	 1.44422
34	 1.37967
35	 1.46204
36	 1.30638
37	 1.47873
38	 1.34506
39	 1.44827
40	 1.42944
41	 1.35787
42	 1.40629
43	 1.44847
44	 1.3746
45	 1.80091
46	 1.36321
47	 1.37914
48	 1.37915
49	 1.44195
50	 1.45501
51	 1.41334
52	 1.41003
53	 1.38081
54	 1.35206
55	 1.43458
56	 1.4195
57	 1.3844
58	 1.43433
59	 1.48431
60	 1.45657
61	 1.46583
62	 1.43421
63	 1.44737
64	 1.43436
65	 1.39336
66	 1.45827
67	 1.44514
68	 1.40195
69	 1.38476
70	 1.40758
71	 1.41633
72	 1.42335
73	 1.44316
74	 1.34173
75	 1.35779
76	 1.42307
77	 1.41596
78	 1.51746
79	 1.44711
80	 1.37491
81	 1.41831
82	 1.3896
83	 1.34866
84	 1.39329
85	 1.46255
86	 1.45132
87	 1.39858
88	 1.46361
89	 1.37223
90	 1.46555
91	 1.37009
92	 1.37722
93	 1.44843
94	 1.39155
95	 1.39252
96	 1.41724
97	 1.38965
98	 1.39131
99	 1.45413
100	 1.46785
