1	 576.356
2	 662.196
3	 845.836
4	 602.09
5	 524.764
6	 841.869
7	 648.813
8	 668.49
9	 525.217
10	 724.281
11	 695.888
12	 539.408
13	 527.204
14	 456.188
15	 413.948
16	 492.767
17	 739.872
18	 367.139
19	 602.151
20	 705.808
21	 535.478
22	 844.794
23	 622.917
24	 591.906
25	 592.705
26	 632.793
27	 380.529
28	 637.665
29	 756.501
30	 799.487
31	 738.879
32	 649.456
33	 707.966
34	 867.222
35	 672.254
36	 747.568
37	 409.119
38	 468.594
39	 780.563
40	 832.512
41	 788.09
42	 574.46
43	 699.988
44	 989.63
45	 589.687
46	 536.047
47	 539.717
48	 534.402
49	 692.009
50	 850.362
51	 517.888
52	 626.644
53	 486.908
54	 493.971
55	 621.553
56	 979.792
57	 752.602
58	 904.343
59	 512.394
60	 537.585
61	 758.235
62	 533.013
63	 549.08
64	 512.657
65	 503.437
66	 540.541
67	 554.609
68	 648.46
69	 459.939
70	 619.753
71	 549.632
72	 1028.25
73	 513.133
74	 549.479
75	 571.207
76	 939.262
77	 457.474
78	 721.314
79	 618.276
80	 745.718
81	 519.871
82	 727.196
83	 499.904
84	 803.797
85	 1064.81
86	 549.286
87	 536.215
88	 597.219
89	 420.697
90	 451.355
91	 739.563
92	 626.007
93	 586.278
94	 588.461
95	 354.407
96	 765.372
97	 428.87
98	 629.929
99	 437.997
100	 672.779
