	 21.92	 44.94	  1.50
	 20.34	 45.68	  1.50
	 18.73	 46.36	  1.50
	 17.10	 46.98	  1.50
	 15.45	 47.55	  1.50
	 13.78	 48.06	  1.50
	 12.10	 48.51	  1.50
	 10.40	 48.91	  1.50
	  8.68	 49.24	  1.50
	  6.96	 49.51	  1.50
	  5.23	 49.73	  1.50
	  3.49	 49.88	  1.50
	  1.74	 49.97	  1.50
	  0.00	 50.00	  1.50
	 -0.00	-100.00	  1.50
	  3.49	-99.94	  1.50
	  6.98	-99.76	  1.50
	 10.45	-99.45	  1.50
	 13.92	-99.03	  1.50
	 17.36	-98.48	  1.50
	 20.79	-97.81	  1.50
	 24.19	-97.03	  1.50
	 27.56	-96.13	  1.50
	 30.90	-95.11	  1.50
	 34.20	-93.97	  1.50
	 37.46	-92.72	  1.50
	 40.67	-91.35	  1.50
	 43.84	-89.88	  1.50
	 46.95	-88.29	  1.50
	 50.00	-86.60	  1.50
	 52.99	-84.80	  1.50
	 55.92	-82.90	  1.50
	 58.78	-80.90	  1.50
	 61.57	-78.80	  1.50
	 64.28	-76.60	  1.50
	 66.91	-74.31	  1.50
	 69.47	-71.93	  1.50
	 71.93	-69.47	  1.50
	 74.31	-66.91	  1.50
	 76.60	-64.28	  1.50
	 78.80	-61.57	  1.50
	 80.90	-58.78	  1.50
	 82.90	-55.92	  1.50
	 84.80	-52.99	  1.50
	 86.60	-50.00	  1.50
	 88.29	-46.95	  1.50
	 89.88	-43.84	  1.50
	 91.35	-40.67	  1.50
	 92.72	-37.46	  1.50
	 93.97	-34.20	  1.50
	 95.11	-30.90	  1.50
	 96.13	-27.56	  1.50
	 97.03	-24.19	  1.50
	 97.81	-20.79	  1.50
	 98.48	-17.36	  1.50
	 99.03	-13.92	  1.50
	 99.45	-10.45	  1.50
	 99.76	 -6.98	  1.50
	 99.94	 -3.49	  1.50
	100.00	 -0.00	  1.50
	 99.94	  3.49	  1.50
	 99.76	  6.98	  1.50
	 99.45	 10.45	  1.50
	 99.03	 13.92	  1.50
	 98.48	 17.36	  1.50
	 97.81	 20.79	  1.50
	 97.03	 24.19	  1.50
	 96.13	 27.56	  1.50
	 95.11	 30.90	  1.50
	 93.97	 34.20	  1.50
	 92.72	 37.46	  1.50
	 91.35	 40.67	  1.50
	 89.88	 43.84	  1.50
	 88.29	 46.95	  1.50
	 86.60	 50.00	  1.50
	 84.80	 52.99	  1.50
	 82.90	 55.92	  1.50
	 80.90	 58.78	  1.50
	 78.80	 61.57	  1.50
	 76.60	 64.28	  1.50
	 74.31	 66.91	  1.50
	 71.93	 69.47	  1.50
	 69.47	 71.93	  1.50
	 66.91	 74.31	  1.50
	 64.28	 76.60	  1.50
	 61.57	 78.80	  1.50
	 58.78	 80.90	  1.50
	 55.92	 82.90	  1.50
	 52.99	 84.80	  1.50
	 50.00	 86.60	  1.50
	 46.95	 88.29	  1.50
	 43.84	 89.88	  1.50
	 40.67	 91.35	  1.50
	 37.46	 92.72	  1.50
	 34.20	 93.97	  1.50
	 30.90	 95.11	  1.50
	 27.56	 96.13	  1.50
	 24.19	 97.03	  1.50
	 20.79	 97.81	  1.50
	 17.36	 98.48	  1.50
	 13.92	 99.03	  1.50
	 10.45	 99.45	  1.50
	  6.98	 99.76	  1.50
	  3.49	 99.94	  1.50
	  0.00	100.00	  1.50
	 -0.00	-200.00	  1.50
	  6.98	-199.88	  1.50
	 13.95	-199.51	  1.50
	 20.91	-198.90	  1.50
	 27.83	-198.05	  1.50
	 34.73	-196.96	  1.50
	 41.58	-195.63	  1.50
	 48.38	-194.06	  1.50
	 55.13	-192.25	  1.50
	 61.80	-190.21	  1.50
	 68.40	-187.94	  1.50
	 74.92	-185.44	  1.50
	 81.35	-182.71	  1.50
	 87.67	-179.76	  1.50
	 93.89	-176.59	  1.50
	100.00	-173.21	  1.50
	105.98	-169.61	  1.50
	111.84	-165.81	  1.50
	117.56	-161.80	  1.50
	123.13	-157.60	  1.50
	128.56	-153.21	  1.50
	133.83	-148.63	  1.50
	138.93	-143.87	  1.50
	143.87	-138.93	  1.50
	148.63	-133.83	  1.50
	153.21	-128.56	  1.50
	157.60	-123.13	  1.50
	161.80	-117.56	  1.50
	165.81	-111.84	  1.50
	169.61	-105.98	  1.50
	173.21	-100.00	  1.50
	176.59	-93.89	  1.50
	179.76	-87.67	  1.50
	182.71	-81.35	  1.50
	185.44	-74.92	  1.50
	187.94	-68.40	  1.50
	190.21	-61.80	  1.50
	192.25	-55.13	  1.50
	194.06	-48.38	  1.50
	195.63	-41.58	  1.50
	196.96	-34.73	  1.50
	198.05	-27.83	  1.50
	198.90	-20.91	  1.50
	199.51	-13.95	  1.50
	199.88	 -6.98	  1.50
	200.00	 -0.00	  1.50
	199.88	  6.98	  1.50
	199.51	 13.95	  1.50
	198.90	 20.91	  1.50
	198.05	 27.83	  1.50
	196.96	 34.73	  1.50
	195.63	 41.58	  1.50
	194.06	 48.38	  1.50
	192.25	 55.13	  1.50
	190.21	 61.80	  1.50
	187.94	 68.40	  1.50
	185.44	 74.92	  1.50
	182.71	 81.35	  1.50
	179.76	 87.67	  1.50
	176.59	 93.89	  1.50
	173.21	100.00	  1.50
	169.61	105.98	  1.50
	165.81	111.84	  1.50
	161.80	117.56	  1.50
	157.60	123.13	  1.50
	153.21	128.56	  1.50
	148.63	133.83	  1.50
	143.87	138.93	  1.50
	138.93	143.87	  1.50
	133.83	148.63	  1.50
	128.56	153.21	  1.50
	123.13	157.60	  1.50
	117.56	161.80	  1.50
	111.84	165.81	  1.50
	105.98	169.61	  1.50
	100.00	173.21	  1.50
	 93.89	176.59	  1.50
	 87.67	179.76	  1.50
	 81.35	182.71	  1.50
	 74.92	185.44	  1.50
	 68.40	187.94	  1.50
	 61.80	190.21	  1.50
	 55.13	192.25	  1.50
	 48.38	194.06	  1.50
	 41.58	195.63	  1.50
	 34.73	196.96	  1.50
	 27.83	198.05	  1.50
	 20.91	198.90	  1.50
	 13.95	199.51	  1.50
	  6.98	199.88	  1.50
	  0.00	200.00	  1.50
	 -0.00	-400.00	  1.50
	 13.96	-399.76	  1.50
	 27.90	-399.03	  1.50
	 41.81	-397.81	  1.50
	 55.67	-396.11	  1.50
	 69.46	-393.92	  1.50
	 83.16	-391.26	  1.50
	 96.77	-388.12	  1.50
	110.25	-384.50	  1.50
	123.61	-380.42	  1.50
	136.81	-375.88	  1.50
	149.84	-370.87	  1.50
	162.69	-365.42	  1.50
	175.35	-359.52	  1.50
	187.79	-353.18	  1.50
	200.00	-346.41	  1.50
	211.97	-339.22	  1.50
	223.68	-331.62	  1.50
	235.11	-323.61	  1.50
	246.26	-315.20	  1.50
	257.12	-306.42	  1.50
	267.65	-297.26	  1.50
	277.86	-287.74	  1.50
	287.74	-277.86	  1.50
	297.26	-267.65	  1.50
	306.42	-257.12	  1.50
	315.20	-246.26	  1.50
	323.61	-235.11	  1.50
	331.62	-223.68	  1.50
	339.22	-211.97	  1.50
	346.41	-200.00	  1.50
	353.18	-187.79	  1.50
	359.52	-175.35	  1.50
	365.42	-162.69	  1.50
	370.87	-149.84	  1.50
	375.88	-136.81	  1.50
	380.42	-123.61	  1.50
	384.50	-110.25	  1.50
	388.12	-96.77	  1.50
	391.26	-83.16	  1.50
	393.92	-69.46	  1.50
	396.11	-55.67	  1.50
	397.81	-41.81	  1.50
	399.03	-27.90	  1.50
	399.76	-13.96	  1.50
	400.00	 -0.00	  1.50
	399.76	 13.96	  1.50
	399.03	 27.90	  1.50
	397.81	 41.81	  1.50
	396.11	 55.67	  1.50
	393.92	 69.46	  1.50
	391.26	 83.16	  1.50
	388.12	 96.77	  1.50
	384.50	110.25	  1.50
	380.42	123.61	  1.50
	375.88	136.81	  1.50
	370.87	149.84	  1.50
	365.42	162.69	  1.50
	359.52	175.35	  1.50
	353.18	187.79	  1.50
	346.41	200.00	  1.50
	339.22	211.97	  1.50
	331.62	223.68	  1.50
	323.61	235.11	  1.50
	315.20	246.26	  1.50
	306.42	257.12	  1.50
	297.26	267.65	  1.50
	287.74	277.86	  1.50
	277.86	287.74	  1.50
	267.65	297.26	  1.50
	257.12	306.42	  1.50
	246.26	315.20	  1.50
	235.11	323.61	  1.50
	223.68	331.62	  1.50
	211.97	339.22	  1.50
	200.00	346.41	  1.50
	187.79	353.18	  1.50
	175.35	359.52	  1.50
	162.69	365.42	  1.50
	149.84	370.87	  1.50
	136.81	375.88	  1.50
	123.61	380.42	  1.50
	110.25	384.50	  1.50
	 96.77	388.12	  1.50
	 83.16	391.26	  1.50
	 69.46	393.92	  1.50
	 55.67	396.11	  1.50
	 41.81	397.81	  1.50
	 27.90	399.03	  1.50
	 13.96	399.76	  1.50
	  0.00	400.00	  1.50
	 -0.00	-800.00	  1.50
	 13.96	-799.88	  1.50
	 27.92	-799.51	  1.50
	 41.87	-798.90	  1.50
	 55.81	-798.05	  1.50
	 69.72	-796.96	  1.50
	 83.62	-795.62	  1.50
	 97.50	-794.04	  1.50
	111.34	-792.21	  1.50
	125.15	-790.15	  1.50
	138.92	-787.85	  1.50
	152.65	-785.30	  1.50
	166.33	-782.52	  1.50
	179.96	-779.50	  1.50
	193.54	-776.24	  1.50
	207.06	-772.74	  1.50
	220.51	-769.01	  1.50
	233.90	-765.04	  1.50
	247.21	-760.85	  1.50
	260.45	-756.41	  1.50
	273.62	-751.75	  1.50
	286.69	-746.86	  1.50
	299.69	-741.75	  1.50
	312.58	-736.40	  1.50
	325.39	-730.84	  1.50
	338.09	-725.05	  1.50
	350.70	-719.04	  1.50
	363.19	-712.81	  1.50
	375.58	-706.36	  1.50
	387.85	-699.70	  1.50
	400.00	-692.82	  1.50
	412.03	-685.73	  1.50
	423.94	-678.44	  1.50
	435.71	-670.94	  1.50
	447.35	-663.23	  1.50
	458.86	-655.32	  1.50
	470.23	-647.21	  1.50
	481.45	-638.91	  1.50
	492.53	-630.41	  1.50
	503.46	-621.72	  1.50
	514.23	-612.84	  1.50
	524.85	-603.77	  1.50
	535.30	-594.52	  1.50
	545.60	-585.08	  1.50
	555.73	-575.47	  1.50
	565.69	-565.69	  1.50
	575.47	-555.73	  1.50
	585.08	-545.60	  1.50
	594.52	-535.30	  1.50
	603.77	-524.85	  1.50
	612.84	-514.23	  1.50
	621.72	-503.46	  1.50
	630.41	-492.53	  1.50
	638.91	-481.45	  1.50
	647.21	-470.23	  1.50
	655.32	-458.86	  1.50
	663.23	-447.35	  1.50
	670.94	-435.71	  1.50
	678.44	-423.94	  1.50
	685.73	-412.03	  1.50
	692.82	-400.00	  1.50
	699.70	-387.85	  1.50
	706.36	-375.58	  1.50
	712.81	-363.19	  1.50
	719.04	-350.70	  1.50
	725.05	-338.09	  1.50
	730.84	-325.39	  1.50
	736.40	-312.58	  1.50
	741.75	-299.69	  1.50
	746.86	-286.69	  1.50
	751.75	-273.62	  1.50
	756.41	-260.45	  1.50
	760.85	-247.21	  1.50
	765.04	-233.90	  1.50
	769.01	-220.51	  1.50
	772.74	-207.06	  1.50
	776.24	-193.54	  1.50
	779.50	-179.96	  1.50
	782.52	-166.33	  1.50
	785.30	-152.65	  1.50
	787.85	-138.92	  1.50
	790.15	-125.15	  1.50
	792.21	-111.34	  1.50
	794.04	-97.50	  1.50
	795.62	-83.62	  1.50
	796.96	-69.72	  1.50
	798.05	-55.81	  1.50
	798.90	-41.87	  1.50
	799.51	-27.92	  1.50
	799.88	-13.96	  1.50
	800.00	 -0.00	  1.50
	799.88	 13.96	  1.50
	799.51	 27.92	  1.50
	798.90	 41.87	  1.50
	798.05	 55.81	  1.50
	796.96	 69.72	  1.50
	795.62	 83.62	  1.50
	794.04	 97.50	  1.50
	792.21	111.34	  1.50
	790.15	125.15	  1.50
	787.85	138.92	  1.50
	785.30	152.65	  1.50
	782.52	166.33	  1.50
	779.50	179.96	  1.50
	776.24	193.54	  1.50
	772.74	207.06	  1.50
	769.01	220.51	  1.50
	765.04	233.90	  1.50
	760.85	247.21	  1.50
	756.41	260.45	  1.50
	751.75	273.62	  1.50
	746.86	286.69	  1.50
	741.75	299.69	  1.50
	736.40	312.58	  1.50
	730.84	325.39	  1.50
	725.05	338.09	  1.50
	719.04	350.70	  1.50
	712.81	363.19	  1.50
	706.36	375.58	  1.50
	699.70	387.85	  1.50
	692.82	400.00	  1.50
	685.73	412.03	  1.50
	678.44	423.94	  1.50
	670.94	435.71	  1.50
	663.23	447.35	  1.50
	655.32	458.86	  1.50
	647.21	470.23	  1.50
	638.91	481.45	  1.50
	630.41	492.53	  1.50
	621.72	503.46	  1.50
	612.84	514.23	  1.50
	603.77	524.85	  1.50
	594.52	535.30	  1.50
	585.08	545.60	  1.50
	575.47	555.73	  1.50
	565.69	565.69	  1.50
	555.73	575.47	  1.50
	545.60	585.08	  1.50
	535.30	594.52	  1.50
	524.85	603.77	  1.50
	514.23	612.84	  1.50
	503.46	621.72	  1.50
	492.53	630.41	  1.50
	481.45	638.91	  1.50
	470.23	647.21	  1.50
	458.86	655.32	  1.50
	447.35	663.23	  1.50
	435.71	670.94	  1.50
	423.94	678.44	  1.50
	412.03	685.73	  1.50
	400.00	692.82	  1.50
	387.85	699.70	  1.50
	375.58	706.36	  1.50
	363.19	712.81	  1.50
	350.70	719.04	  1.50
	338.09	725.05	  1.50
	325.39	730.84	  1.50
	312.58	736.40	  1.50
	299.69	741.75	  1.50
	286.69	746.86	  1.50
	273.62	751.75	  1.50
	260.45	756.41	  1.50
	247.21	760.85	  1.50
	233.90	765.04	  1.50
	220.51	769.01	  1.50
	207.06	772.74	  1.50
	193.54	776.24	  1.50
	179.96	779.50	  1.50
	166.33	782.52	  1.50
	152.65	785.30	  1.50
	138.92	787.85	  1.50
	125.15	790.15	  1.50
	111.34	792.21	  1.50
	 97.50	794.04	  1.50
	 83.62	795.62	  1.50
	 69.72	796.96	  1.50
	 55.81	798.05	  1.50
	 41.87	798.90	  1.50
	 27.92	799.51	  1.50
	 13.96	799.88	  1.50
	  0.00	800.00	  1.50
	 81.92	-57.36	  0.50
	 81.92	-57.36	  1.00
	 81.92	-57.36	  1.50
	 81.92	-57.36	  2.50
	 81.92	-57.36	  4.50
	 81.92	-57.36	  7.50
	 81.92	-57.36	 10.50
	 81.92	-57.36	 13.50
	 81.92	-57.36	 17.50
	 93.36	-35.84	  0.50
	 93.36	-35.84	  1.00
	 93.36	-35.84	  1.50
	 93.36	-35.84	  2.50
	 93.36	-35.84	  4.50
	 93.36	-35.84	  7.50
	 93.36	-35.84	 10.50
	 93.36	-35.84	 13.50
	 93.36	-35.84	 17.50
	 99.25	-12.19	  0.50
	 99.25	-12.19	  1.00
	 99.25	-12.19	  1.50
	 99.25	-12.19	  2.50
	 99.25	-12.19	  4.50
	 99.25	-12.19	  7.50
	 99.25	-12.19	 10.50
	 99.25	-12.19	 13.50
	 99.25	-12.19	 17.50
	 99.25	 12.19	  0.50
	 99.25	 12.19	  1.00
	 99.25	 12.19	  1.50
	 99.25	 12.19	  2.50
	 99.25	 12.19	  4.50
	 99.25	 12.19	  7.50
	 99.25	 12.19	 10.50
	 99.25	 12.19	 13.50
	 99.25	 12.19	 17.50
	 93.36	 35.84	  0.50
	 93.36	 35.84	  1.00
	 93.36	 35.84	  1.50
	 93.36	 35.84	  2.50
	 93.36	 35.84	  4.50
	 93.36	 35.84	  7.50
	 93.36	 35.84	 10.50
	 93.36	 35.84	 13.50
	 93.36	 35.84	 17.50
	 81.92	 57.36	  0.50
	 81.92	 57.36	  1.00
	 81.92	 57.36	  1.50
	 81.92	 57.36	  2.50
	 81.92	 57.36	  4.50
	 81.92	 57.36	  7.50
	 81.92	 57.36	 10.50
	 81.92	 57.36	 13.50
	 81.92	 57.36	 17.50
