1	2.48943
2	2.37122
3	2.45964
4	2.51494
5	2.68654
6	2.55139
7	2.61675
8	2.46642
9	2.61043
10	2.51355
11	2.52824
12	2.59643
13	2.55893
14	2.54544
15	2.53052
16	2.53712
17	2.51141
18	2.60265
19	2.60789
20	2.52978
21	2.68618
22	2.54011
23	2.66407
24	2.51303
25	2.59429
26	2.65733
27	2.58526
28	2.48438
29	2.51135
30	2.57577
31	2.64248
32	2.56613
33	2.58818
34	2.48662
35	2.57811
36	2.75785
37	2.51359
38	2.57233
39	2.56566
40	2.46055
41	2.42251
42	2.62704
43	2.55343
44	2.47521
45	2.46306
46	2.60187
47	2.54715
48	2.69084
49	2.53074
50	2.54532
51	2.58834
52	2.59621
53	2.60728
54	2.676
55	2.39433
56	2.54306
57	2.6325
58	2.66368
59	2.69712
60	2.56206
61	2.58552
62	2.44922
63	2.51512
64	2.44106
65	2.62232
66	2.67995
67	2.59944
68	2.53111
69	2.51283
70	2.50274
71	2.71059
72	2.59467
73	2.53409
74	2.68264
75	2.6112
76	2.55098
77	2.50329
78	2.56441
79	2.69816
80	2.44714
81	2.63813
82	2.60239
83	2.61352
84	2.47191
85	2.53236
86	2.65939
87	2.60181
88	2.52498
89	2.63696
90	2.57613
91	2.66184
92	2.4061
93	2.64201
94	2.51479
95	2.62262
96	2.59967
97	2.50914
98	2.50479
99	2.51475
100	2.64832
