1	8.89617
2	8.85708
3	8.77592
4	8.8303
5	8.90646
6	8.84637
7	9.00921
8	9.0667
9	8.71391
10	8.76462
11	8.87008
12	8.91716
13	8.7093
14	8.67942
15	8.7197
16	8.78222
17	8.69724
18	8.72238
19	8.59301
20	8.89994
21	8.6147
22	8.85664
23	8.75718
24	8.69262
25	8.59973
26	8.76731
27	8.81864
28	8.7649
29	8.61524
30	8.7806
31	8.74901
32	8.9705
33	8.72243
34	8.67158
35	8.75951
36	8.86139
37	8.83226
38	8.74796
39	8.65281
40	8.9381
41	8.65639
42	8.72859
43	8.72078
44	8.78057
45	8.68777
46	8.70092
47	8.70536
48	8.77679
49	8.81905
50	8.67712
51	8.77666
52	8.5815
53	8.97653
54	8.81012
55	8.77822
56	8.81963
57	8.76119
58	8.81803
59	8.93935
60	8.63412
61	8.87144
62	9.07389
63	8.74429
64	8.6149
65	8.74993
66	8.67665
67	8.74071
68	8.95741
69	8.69985
70	8.81189
71	8.86677
72	8.63403
73	8.7215
74	8.88207
75	8.80059
76	8.87433
77	8.59838
78	8.80363
79	8.74563
80	8.77073
81	8.76222
82	8.96936
83	8.6082
84	8.72077
85	8.75048
86	8.73017
87	8.82808
88	8.69698
89	8.67435
90	8.90587
91	8.58759
92	8.80592
93	8.83116
94	8.90005
95	8.80168
96	8.8049
97	8.85862
98	8.86224
99	8.81224
100	8.76747
