1	13.8105
2	13.6108
3	14.3654
4	14.2195
5	13.6035
6	14.1133
7	14.1022
8	13.6283
9	14.1134
10	13.9143
11	14.3129
12	13.8926
13	13.7266
14	14.4337
15	13.6979
16	13.668
17	13.9951
18	13.6742
19	14.2318
20	13.5841
21	14.0233
22	14.7349
23	14.2882
24	13.6948
25	14.0578
26	13.7713
27	13.6888
28	13.7306
29	13.9253
30	13.9317
31	14.0997
32	13.93
33	13.4273
34	14.4677
35	14.187
36	14.242
37	14.3197
38	14.0135
39	14.1678
40	14.1113
41	13.8242
42	14.1575
43	14.309
44	14.0857
45	14.23
46	13.5964
47	14.1756
48	14.2245
49	13.8741
50	14.3613
51	14.0226
52	14.2058
53	14.1479
54	14.1363
55	14.3169
56	13.6822
57	13.9449
58	13.6068
59	13.9044
60	14.0656
61	14.0933
62	13.8229
63	13.6391
64	14.1114
65	14.2288
66	13.7353
67	14.2745
68	14.106
69	13.7967
70	14.808
71	14.0536
72	14.8865
73	13.8776
74	13.5188
75	13.6538
76	14.7085
77	13.9019
78	13.9448
79	13.9753
80	13.5378
81	14.1883
82	14.2854
83	13.5344
84	14.187
85	13.6559
86	14.2878
87	14.064
88	13.8801
89	13.7632
90	14.443
91	14.2714
92	14.5614
93	14.1626
94	14.2933
95	13.8421
96	13.8992
97	14.5246
98	14.1416
99	14.1099
100	14.103
