	 127.1	 -48.9	   0.8
	 127.1	 -45.6	   0.8
	 127.1	 -42.5	   0.8
	 127.1	 -39.5	   0.8
	 127.1	 -36.6	   0.8
	 127.1	 -33.9	   0.8
	 127.1	 -31.3	   0.8
	 127.1	 -28.8	   0.8
	 127.1	 -26.5	   0.8
	 127.1	 -24.2	   0.8
	 127.1	 -22.1	   0.8
	 127.1	 -20.1	   0.8
	 127.1	 -18.2	   0.8
	 127.1	 -16.3	   0.8
	 127.1	 -14.6	   0.8
	 127.1	 -12.9	   0.8
	 127.1	 -11.3	   0.8
	 127.1	  -9.8	   0.8
	 127.1	  -8.3	   0.8
	 127.1	  -7.0	   0.8
	 127.1	  -5.7	   0.8
	 127.1	  -4.4	   0.8
	 127.1	  -3.2	   0.8
	 127.1	  -2.1	   0.8
	 127.1	  -1.0	   0.8
	 127.1	   0.0	   0.8
	 127.1	   1.0	   0.8
	 127.1	   2.1	   0.8
	 127.1	   3.2	   0.8
	 127.1	   4.4	   0.8
	 127.1	   5.7	   0.8
	 127.1	   7.0	   0.8
	 127.1	   8.3	   0.8
	 127.1	   9.8	   0.8
	 127.1	  11.3	   0.8
	 127.1	  12.9	   0.8
	 127.1	  14.6	   0.8
	 127.1	  16.3	   0.8
	 127.1	  18.2	   0.8
	 127.1	  20.1	   0.8
	 127.1	  22.1	   0.8
	 127.1	  24.2	   0.8
	 127.1	  26.5	   0.8
	 127.1	  28.8	   0.8
	 127.1	  31.3	   0.8
	 127.1	  33.9	   0.8
	 127.1	  36.6	   0.8
	 127.1	  39.5	   0.8
	 127.1	  42.5	   0.8
	 127.1	  45.6	   0.8
	 127.1	  48.9	   0.8
	 131.1	 -48.9	   0.8
	 131.1	 -45.6	   0.8
	 131.1	 -42.5	   0.8
	 131.1	 -39.5	   0.8
	 131.1	 -36.6	   0.8
	 131.1	 -33.9	   0.8
	 131.1	 -31.3	   0.8
	 131.1	 -28.8	   0.8
	 131.1	 -26.5	   0.8
	 131.1	 -24.2	   0.8
	 131.1	 -22.1	   0.8
	 131.1	 -20.1	   0.8
	 131.1	 -18.2	   0.8
	 131.1	 -16.3	   0.8
	 131.1	 -14.6	   0.8
	 131.1	 -12.9	   0.8
	 131.1	 -11.3	   0.8
	 131.1	  -9.8	   0.8
	 131.1	  -8.3	   0.8
	 131.1	  -7.0	   0.8
	 131.1	  -5.7	   0.8
	 131.1	  -4.4	   0.8
	 131.1	  -3.2	   0.8
	 131.1	  -2.1	   0.8
	 131.1	  -1.0	   0.8
	 131.1	   0.0	   0.8
	 131.1	   1.0	   0.8
	 131.1	   2.1	   0.8
	 131.1	   3.2	   0.8
	 131.1	   4.4	   0.8
	 131.1	   5.7	   0.8
	 131.1	   7.0	   0.8
	 131.1	   8.3	   0.8
	 131.1	   9.8	   0.8
	 131.1	  11.3	   0.8
	 131.1	  12.9	   0.8
	 131.1	  14.6	   0.8
	 131.1	  16.3	   0.8
	 131.1	  18.2	   0.8
	 131.1	  20.1	   0.8
	 131.1	  22.1	   0.8
	 131.1	  24.2	   0.8
	 131.1	  26.5	   0.8
	 131.1	  28.8	   0.8
	 131.1	  31.3	   0.8
	 131.1	  33.9	   0.8
	 131.1	  36.6	   0.8
	 131.1	  39.5	   0.8
	 131.1	  42.5	   0.8
	 131.1	  45.6	   0.8
	 131.1	  48.9	   0.8
	 135.0	 -48.9	   0.8
	 135.0	 -45.6	   0.8
	 135.0	 -42.5	   0.8
	 135.0	 -39.5	   0.8
	 135.0	 -36.6	   0.8
	 135.0	 -33.9	   0.8
	 135.0	 -31.3	   0.8
	 135.0	 -28.8	   0.8
	 135.0	 -26.5	   0.8
	 135.0	 -24.2	   0.8
	 135.0	 -22.1	   0.8
	 135.0	 -20.1	   0.8
	 135.0	 -18.2	   0.8
	 135.0	 -16.3	   0.8
	 135.0	 -14.6	   0.8
	 135.0	 -12.9	   0.8
	 135.0	 -11.3	   0.8
	 135.0	  -9.8	   0.8
	 135.0	  -8.3	   0.8
	 135.0	  -7.0	   0.8
	 135.0	  -5.7	   0.8
	 135.0	  -4.4	   0.8
	 135.0	  -3.2	   0.8
	 135.0	  -2.1	   0.8
	 135.0	  -1.0	   0.8
	 135.0	   0.0	   0.8
	 135.0	   1.0	   0.8
	 135.0	   2.1	   0.8
	 135.0	   3.2	   0.8
	 135.0	   4.4	   0.8
	 135.0	   5.7	   0.8
	 135.0	   7.0	   0.8
	 135.0	   8.3	   0.8
	 135.0	   9.8	   0.8
	 135.0	  11.3	   0.8
	 135.0	  12.9	   0.8
	 135.0	  14.6	   0.8
	 135.0	  16.3	   0.8
	 135.0	  18.2	   0.8
	 135.0	  20.1	   0.8
	 135.0	  22.1	   0.8
	 135.0	  24.2	   0.8
	 135.0	  26.5	   0.8
	 135.0	  28.8	   0.8
	 135.0	  31.3	   0.8
	 135.0	  33.9	   0.8
	 135.0	  36.6	   0.8
	 135.0	  39.5	   0.8
	 135.0	  42.5	   0.8
	 135.0	  45.6	   0.8
	 135.0	  48.9	   0.8
	 138.6	 -48.9	   0.8
	 138.6	 -45.6	   0.8
	 138.6	 -42.5	   0.8
	 138.6	 -39.5	   0.8
	 138.6	 -36.6	   0.8
	 138.6	 -33.9	   0.8
	 138.6	 -31.3	   0.8
	 138.6	 -28.8	   0.8
	 138.6	 -26.5	   0.8
	 138.6	 -24.2	   0.8
	 138.6	 -22.1	   0.8
	 138.6	 -20.1	   0.8
	 138.6	 -18.2	   0.8
	 138.6	 -16.3	   0.8
	 138.6	 -14.6	   0.8
	 138.6	 -12.9	   0.8
	 138.6	 -11.3	   0.8
	 138.6	  -9.8	   0.8
	 138.6	  -8.3	   0.8
	 138.6	  -7.0	   0.8
	 138.6	  -5.7	   0.8
	 138.6	  -4.4	   0.8
	 138.6	  -3.2	   0.8
	 138.6	  -2.1	   0.8
	 138.6	  -1.0	   0.8
	 138.6	   0.0	   0.8
	 138.6	   1.0	   0.8
	 138.6	   2.1	   0.8
	 138.6	   3.2	   0.8
	 138.6	   4.4	   0.8
	 138.6	   5.7	   0.8
	 138.6	   7.0	   0.8
	 138.6	   8.3	   0.8
	 138.6	   9.8	   0.8
	 138.6	  11.3	   0.8
	 138.6	  12.9	   0.8
	 138.6	  14.6	   0.8
