1	48.8175
2	55.6457
3	54.5059
4	54.8721
5	54.1411
6	56.7496
7	60.6322
8	58.0728
9	58.4364
10	60.4234
11	56.1284
12	55.3848
13	52.9842
14	52.6189
15	53.7323
16	56.0119
17	52.0263
18	56.862
19	52.3568
20	55.3299
21	57.3798
22	56.0113
23	45.5275
24	48.971
25	55.7844
26	57.999
27	51.6988
28	55.0802
29	52.2512
30	51.4763
31	53.0762
32	58.8944
33	53.6332
34	57.0246
35	53.097
36	57.4409
37	52.8591
38	59.0499
39	50.3041
40	52.5779
41	57.2598
42	52.3913
43	53.7147
44	53.3398
45	56.3855
46	59.8561
47	53.7779
48	54.6424
49	56.9374
50	52.999
51	52.042
52	50.6945
53	52.2214
54	57.5344
55	53.4834
56	54.6209
57	57.3404
58	59.4755
59	60.9542
60	55.5302
61	52.6559
62	58.6316
63	55.3233
64	53.4618
65	52.6718
66	56.0989
67	54.5602
68	52.9346
69	54.3175
70	54.0982
71	56.9681
72	54.4758
73	55.6351
74	54.5103
75	56.4293
76	55.5427
77	60.4978
78	50.4179
79	59.5982
80	53.25
81	56.8314
82	59.2975
83	54.0832
84	56.6682
85	53.5022
86	58.2136
87	56.5845
88	57.6431
89	53.8882
90	54.4877
91	59.7637
92	55.8723
93	60.0046
94	56.4869
95	58.0448
96	56.8586
97	56.933
98	50.8051
99	58.1658
100	56.3228
